basin_id,basin_label,airport_code,latitude,longitude,country_id,country_name,country_iso3,region_id,region_label,continent_id,continent_label,hemisphere_id,hemisphere_label
227,Gambela,GMB,8.1289,34.5631,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
228,AddisAbaba,ADD,8.9778,38.7994,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
229,DireDawa,DIR,9.6247,41.8542,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
230,Jimma,JIM,7.6628,36.8181,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
231,Jijiga,JIJ,9.3633,42.7897,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
232,Humera,HUE,13.8333,36.8794,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
233,Semera,SZE,11.5,41.0833,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
234,IndaSelassie,SHC,14.0794,38.2714,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
235,Axum,AXU,14.1467,38.7728,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
236,BaharDar,BJR,11.6081,37.3217,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
237,ArbaMinch,AMH,6.0394,37.5906,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
238,Gonder,GDQ,12.52,37.4342,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
239,Gode,GDE,5.935,43.5786,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
240,KebriDehar,ABK,6.7339,44.2553,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
241,Asosa,ASO,10.0186,34.5864,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
242,Lalibela,LLI,11.975,38.98,67,Ethiopia,ETH,4,Eastern Africa,0,Africa,1,Tropical hemisphere
243,CiudaddelEste,AGT,-25.4556,-54.8436,173,Paraguay,PRY,14,South America,5,South America,2,Southern hemisphere
244,Asuncion,ASU,-25.2397,-57.5192,173,Paraguay,PRY,14,South America,5,South America,2,Southern hemisphere
245,Tabuk,TUU,28.3656,36.6189,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
246,Turaif,TUI,31.6928,38.7311,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
247,Dammam,DMM,26.4711,49.7978,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
248,Nejran,EAM,17.6114,44.4192,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
249,Hofuf,HOF,25.2853,49.4853,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
250,Gurayat,URY,31.4119,37.2794,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
251,Jouf,AJF,29.785,40.1,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
252,Madinah,MED,24.5533,39.705,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
253,Hail,HAS,27.4381,41.6864,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
254,WadialDawaser,WAE,20.5042,45.1994,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
255,YanbualBahr,YNB,24.1442,38.0633,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
256,Riyadh,RUH,24.9578,46.6989,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
257,Gassim,ELQ,26.3028,43.7739,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
258,Jazan,GIZ,16.9011,42.5858,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
259,Abha,AHB,18.2403,42.6567,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
260,Sharurah,SHW,17.4669,47.1214,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
261,Wedjh,EJH,26.1986,36.4764,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
262,Jeddah,JED,21.6794,39.1567,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
263,AlBaha,ABT,20.2961,41.6342,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
264,Bisha,BHH,19.9844,42.6208,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
265,Rafha,RAH,29.6264,43.4906,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
266,Arar,RAE,30.9067,41.1383,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
267,Taif,TIF,21.4833,40.5444,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,1,Tropical hemisphere
268,Qaisumah,AQI,28.3353,46.125,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
269,AlUla,ULH,26.4897,38.1053,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
270,Dawadmi,DWD,24.45,44.1211,180,Saudi Arabia,SAU,20,Western Asia,1,Asia,0,Northern hemisphere
271,Beirut,BEY,33.8208,35.4883,119,Lebanon,LBN,20,Western Asia,1,Asia,0,Northern hemisphere
272,Ljubljana,LJU,46.2236,14.4575,195,Slovenia,SVN,18,Southern Europe,2,Europe,0,Northern hemisphere
273,BoboDioulasso,BOY,11.16,-4.3308,18,Burkina Faso,BFA,19,Western Africa,0,Africa,1,Tropical hemisphere
274,Ouagadougou,OUA,12.3533,-1.5125,18,Burkina Faso,BFA,19,Western Africa,0,Africa,1,Tropical hemisphere
275,Berne,BRN,46.9142,7.4972,37,Switzerland,CHE,21,Western Europe,2,Europe,0,Northern hemisphere
276,Zurich,ZRH,47.4647,8.5492,37,Switzerland,CHE,21,Western Europe,2,Europe,0,Northern hemisphere
277,Lugano,LUG,46.0042,8.9106,37,Switzerland,CHE,21,Western Europe,2,Europe,0,Northern hemisphere
278,Altenrhein,ACH,47.485,9.5608,37,Switzerland,CHE,21,Western Europe,2,Europe,0,Northern hemisphere
279,Geneva,GVA,46.2381,6.1089,37,Switzerland,CHE,21,Western Europe,2,Europe,0,Northern hemisphere
280,Zouerate,OUZ,22.7578,-12.4761,143,Mauritania,MRT,19,Western Africa,0,Africa,1,Tropical hemisphere
281,Nema,EMN,16.6219,-7.3167,143,Mauritania,MRT,19,Western Africa,0,Africa,1,Tropical hemisphere
282,Nouadhibou,NDB,20.9331,-17.03,143,Mauritania,MRT,19,Western Africa,0,Africa,1,Tropical hemisphere
283,Nouakchott,NKC,18.0978,-15.9481,143,Mauritania,MRT,19,Western Africa,0,Africa,1,Tropical hemisphere
284,Split,SPU,43.5389,16.2981,93,Croatia,HRV,18,Southern Europe,2,Europe,0,Northern hemisphere
285,Dubrovnik,DBV,42.5614,18.2683,93,Croatia,HRV,18,Southern Europe,2,Europe,0,Northern hemisphere
286,Rijeka,RJK,45.2169,14.5703,93,Croatia,HRV,18,Southern Europe,2,Europe,0,Northern hemisphere
287,Zagreb,ZAG,45.7431,16.0689,93,Croatia,HRV,18,Southern Europe,2,Europe,0,Northern hemisphere
288,Zadar,ZAD,44.1083,15.3467,93,Croatia,HRV,18,Southern Europe,2,Europe,0,Northern hemisphere
289,Osijek,OSI,45.4628,18.8103,93,Croatia,HRV,18,Southern Europe,2,Europe,0,Northern hemisphere
290,Pula,PUY,44.8936,13.9222,93,Croatia,HRV,18,Southern Europe,2,Europe,0,Northern hemisphere
291,LaSerena,LSC,-29.9164,-71.1994,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
292,Balmaceda,BBA,-45.9161,-71.6894,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
293,PuertoNatales,PNT,-51.6833,-72.5167,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
294,Calama,CJC,-22.4981,-68.9081,38,Chile,CHL,14,South America,5,South America,1,Tropical hemisphere
295,ElSalvador,ESR,-26.3083,-69.7517,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
296,Santiago(CL),SCL,-33.3931,-70.7858,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
297,Valdivia,ZAL,-39.6494,-73.0864,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
298,Temuco,ZCO,-38.7669,-72.6372,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
299,EasterIsland,IPC,-27.1647,-109.4219,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
300,Castro,MHC,-42.3433,-73.7161,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
301,Osorno,ZOS,-40.6114,-73.0606,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
302,Antofagasta,ANF,-23.4444,-70.445,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
303,Concepcion,CCP,-36.7728,-73.0631,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
304,Pucon,ZPC,-39.2914,-71.9208,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
305,Copiapo,CPO,-27.2617,-70.7792,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
306,PuntaArenas,PUQ,-53.0028,-70.8547,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
307,Iquique,IQQ,-20.5353,-70.1814,38,Chile,CHL,14,South America,5,South America,1,Tropical hemisphere
308,Arica,ARI,-18.3486,-70.3386,38,Chile,CHL,14,South America,5,South America,1,Tropical hemisphere
309,PuertoMontt,PMC,-41.4389,-73.0939,38,Chile,CHL,14,South America,5,South America,2,Southern hemisphere
310,Korla,KRL,41.6992,86.1303,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
311,Jinzhou,JNZ,41.1025,121.0619,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
312,Jining,JNG,35.2931,116.3467,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
313,Ulanhot,HLH,46.1947,122.0083,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
314,Hailar,HLD,49.2086,119.8167,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
315,Chengdu,CTU,30.5786,103.9472,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
316,Xuzhou,XUZ,34.2294,117.2458,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
317,Bayannur,RLK,40.9264,107.7389,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
318,Jiujiang,JIU,29.4786,115.8022,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
319,Chaoyang,CHG,41.5414,120.4339,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
320,Xinyuan,NLT,43.4322,83.3822,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
321,Hami,HMI,42.8408,93.6708,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
322,Tianjin,TSN,39.1244,117.3461,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
323,Yibin,YBP,28.8003,104.545,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
324,Burqin,KJI,48.2217,86.9961,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
325,Chongqing,CKG,29.7194,106.6419,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
326,Daocheng,DCY,29.3167,100.06,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
327,Weifang,WEF,36.6469,119.1186,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
328,Weihai,WEH,37.1872,122.2289,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
329,Daqing,DQA,46.75,125.1392,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
330,Zunyi,ZYI,27.8111,107.2461,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
331,Baise,AEB,23.72,106.9603,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
332,Tangshan,TVS,39.7194,117.9933,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
333,Jiuzhaigou,JZH,32.8567,103.6831,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
334,Wanzhou,WXN,30.8039,108.4272,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
335,Mohe,OHE,52.9164,122.4222,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
336,Jiamusi,JMU,46.8433,130.4653,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
337,Anshun,AVA,26.2572,105.8728,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
338,Tongren,TEN,27.8833,109.3083,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
339,Baishan,NBS,42.065,127.6025,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
340,Dunhuang,DNH,40.0922,94.6817,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
341,Yichun(Jiangxi),YIC,27.8033,114.3078,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
342,Xigaze,RKZ,29.3519,89.31,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
343,Lanzhou,LHW,36.5167,103.6167,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
344,Wuyishan,WUS,27.7069,118.0031,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
345,Wuzhou,WUZ,23.4567,111.2481,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
346,Wuxi,WUX,31.4947,120.4294,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
347,Wuhai,WUA,39.7925,106.7994,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
348,Xi'an,XIY,34.4478,108.7539,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
349,Ordos,DSN,39.4922,109.8631,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
350,Yinchuan,INC,38.4933,106.0119,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
351,Aksu,AKU,41.2628,80.2919,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
352,Dongying,DOY,37.5078,118.7894,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
353,Xiangyang,XFN,32.1506,112.2908,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
354,Baoshan,BSD,25.0536,99.1681,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
355,Baotou,BAV,40.5606,109.9964,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
356,Erenhot,ERL,43.4233,112.0911,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
357,Jixi,JXA,45.2925,131.1919,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
358,Harbin,HRB,45.6233,126.2503,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
359,Manzhouli,NZH,49.5667,117.3306,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
360,Enshi,ENH,30.3211,109.4853,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
361,Yan'an,ENY,36.6367,109.5533,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
362,Changzhou,CZX,31.9194,119.7783,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
363,Shantou,SWA,23.4275,116.7625,39,China,CHN,5,Eastern Asia,1,Asia,1,Tropical hemisphere
364,Bole,BPL,44.8958,82.3,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
365,Qamdo,BPX,30.5511,97.1106,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
366,Guyuan,GYU,36.0789,106.2164,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
367,Guangyuan,GYS,32.39,105.6931,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
368,Tongliao,TGO,43.5575,122.2,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
369,Golmud,GOQ,36.4006,94.7883,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
370,Zhoushan,HSN,29.9347,122.3619,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
371,Simao,SYM,22.7947,100.9592,39,China,CHN,5,Eastern Asia,1,Asia,1,Tropical hemisphere
372,Lhasa,LXA,29.2981,90.9122,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
373,Sanya,SYX,18.3028,109.4122,39,China,CHN,5,Eastern Asia,1,Asia,1,Tropical hemisphere
374,Yichun(Heilongjiang),LDS,47.7514,129.0178,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
375,Lijiang,LJG,26.6742,100.2436,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
376,Fuzhou,FOC,25.935,119.6633,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
377,Deqen,DIG,27.7917,99.6781,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
378,Yantai,YNT,37.4017,121.3717,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
379,Urumqi,URC,43.9072,87.4742,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
380,Lianyungang,LYG,34.5719,118.8739,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
381,Luoyang,LYA,34.7414,112.3894,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
382,Linyi,LYI,35.0494,118.4119,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
383,Yining,YIN,43.9553,81.3289,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
384,Xiahe,GXH,34.8189,102.6208,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
385,Kuqa,KCA,41.7181,82.9867,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
386,Hotan,HTN,37.0381,79.865,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
387,Yulin,UYN,38.27,109.7306,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
388,Dali,DLU,25.6503,100.3194,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
389,Quanzhou,JJN,24.7956,118.5881,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
390,Yushu,YUS,32.8267,97.1219,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
391,Qingdao,TAO,36.2661,120.3744,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
392,Jinchang,JIC,38.5419,102.3486,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
393,Qianjiang,JIQ,29.5147,108.8317,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
394,Dalian,DLC,38.9656,121.5386,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
395,Yangzhou,YTY,32.5631,119.7189,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
396,Nyingchi,LZY,29.3058,94.3386,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
397,Liuzhou,LZH,24.2078,109.3914,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
398,Luzhou,LZO,28.8528,105.3933,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
399,Jinghong,JHG,21.9731,100.7631,39,China,CHN,5,Eastern Asia,1,Asia,1,Tropical hemisphere
400,Xichang,XIC,27.9892,102.1844,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
401,Aershan,YIE,47.31,119.9942,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
402,Yichang,YIH,30.5569,111.4797,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
403,Yiwu,YIW,29.345,120.0325,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
404,Zhangjiajie,DYG,29.1044,110.4431,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
405,Mianyang,MIG,31.4289,104.7408,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
406,Anshan,AOG,41.1056,122.8561,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
407,Ningbo,NGB,29.8267,121.4619,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
408,Handan,HDG,36.5258,114.425,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
409,Shiquande,NGQ,32.0997,80.0533,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
410,Zhangye,YZY,38.8075,100.6608,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
411,Qinhuangdao,SHP,39.9678,119.7292,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
412,Shanghai,PVG,31.1433,121.8053,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
413,Shenyang,SHE,41.6397,123.4833,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
414,Mangshi,LUM,24.4014,98.5322,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
415,Turpan,TLQ,43.0303,89.0972,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
416,Lincang,LNJ,23.7389,100.025,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
417,Panzhihua,PZI,26.54,101.7981,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
418,Nanchong,NAO,30.7939,106.1597,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
419,Zhaotong,ZAT,27.3258,103.7547,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
420,Beijing,PEK,40.08,116.5844,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
421,Tengchong,TCZ,24.9378,98.4856,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
422,Chizhou,JUH,30.7403,117.6867,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
423,Quzhou,JUZ,28.9672,118.9,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
424,Tacheng,TCG,46.6728,83.3411,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
425,Jiayuguan,JGN,39.8572,98.3414,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
426,Jiagedaqi,JGD,50.3781,124.1156,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
427,Ji'an,JGS,26.8578,114.7364,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
428,Dandong,DDG,40.0256,124.2869,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
429,Hohhot,HET,40.8514,111.8242,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
430,Xiamen,XMN,24.5442,118.1278,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
431,Karamay,KRY,45.4661,84.9539,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
432,Nanyang,NNY,32.9811,112.6156,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
433,Heihe,HEK,50.1717,127.3094,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
434,Taizhou,HYN,28.5653,121.4303,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
435,Jingdezhen,JDZ,29.3392,117.1764,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
436,Mudanjiang,MDG,44.5242,129.5689,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
437,Xingyi,ACX,25.0856,104.9594,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
438,Hefei,HFE,31.9911,116.9892,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
439,Xining,XNN,36.5286,102.0403,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
440,Shijiazhuang,SJW,38.2806,114.6972,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
441,Yanji,YNJ,42.8828,129.4514,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
442,Yancheng,YNZ,33.4261,120.2031,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
443,Huangshan,TXN,29.7328,118.2572,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
444,Kangding,KGT,30.1447,101.7378,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
445,Nanjing,NKG,31.7419,118.8619,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
446,Liping,HZH,26.3231,109.1517,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
447,Meixian,MXZ,24.2642,116.0983,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
448,Nantong,NTG,32.0722,120.9803,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
449,Huai'an,HIA,33.7875,119.1278,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
450,Ganzhou,KOW,25.8514,114.7753,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
451,Beihai,BHY,21.5394,109.2939,39,China,CHN,5,Eastern Asia,1,Asia,1,Tropical hemisphere
452,Bijie,BFJ,27.3006,105.3017,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
453,Taiyuan,TYN,37.7469,112.6283,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
454,Fuyang,FUG,32.8808,115.7336,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
455,Guangzhou,CAN,23.3925,113.2989,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
456,Changsha,CSX,28.1936,113.2178,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
457,Hangzhou,HGH,30.2294,120.4344,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
458,Kunming,KMG,24.9922,102.7436,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
459,Altay,AAT,47.7506,88.0858,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
460,Guiyang,KWE,26.5386,106.8008,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
461,Guilin,KWL,25.2181,110.0392,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
462,Tianshui,THQ,34.5597,105.86,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
463,Huaihua,HJJ,27.4414,109.7003,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
464,Wenshan,WNH,23.5581,104.3256,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
465,Wenzhou,WNZ,27.9131,120.8522,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
466,Zhongwei,ZHY,37.5728,105.1514,39,China,CHN,5,Eastern Asia,1,Asia,0,Northern hemisphere
